date,close,volume,returns,volatility,volume_ratio,anomaly_flag,posts_per_day,engagement_per_day,unique_users_per_day,post_change_pct,max_engagement_single_post,is_weekend,volatility_event,earnings_month,price_change,volume_spike,engagement_per_post,social_momentum
2024-02-22,52.40999984741211,12148400,0.060931138229952664,0.05048920577252296,1.8759907191858827,0,28,701,20,0.037037037037037,58,0,0,0,0.060931138229952664,0,25.035714285714285,0.03703703703703698
2024-02-23,69.2300033569336,39061200,0.3209311879124537,0.08471875901327189,4.777438852862828,1,34,925,24,0.2142857142857142,33,0,0,0,0.3209311879124537,1,27.205882352941178,0.2142857142857142
2024-02-26,69.87999725341797,14796600,0.00938890459289965,0.08481219793409736,1.7018530882791865,0,32,516,24,7.0,8,0,0,0,0.00938890459289965,0,16.125,-0.05882352941176472
2024-02-27,80.41999816894531,22997400,0.15083001330558599,0.08859389264816189,2.4047506514474053,1,31,730,25,-0.03125,35,0,0,0,0.15083001330558599,1,23.548387096774192,-0.03125
2024-02-28,75.47000122070312,8229600,-0.06155181622664674,0.09044430400087954,0.8397028348235467,0,24,557,20,-0.2258064516129032,29,0,0,0,-0.06155181622664674,0,23.208333333333332,-0.22580645161290325
2024-02-29,75.93000030517578,5805500,0.006095124910988625,0.08971908416623724,0.5926210991689728,0,22,381,16,-0.0833333333333333,4,0,0,0,0.006095124910988625,0,17.318181818181817,-0.08333333333333337
2024-03-01,82.95999908447266,8344200,0.0925852594632175,0.09004614720190414,0.8415725248890319,0,25,822,18,0.1363636363636363,21,0,0,0,0.0925852594632175,0,32.88,0.13636363636363646
2024-03-04,81.54000091552734,5465000,-0.017116660856028032,0.09081763119201373,0.5492928796465629,0,37,955,33,2.083333333333333,2,0,0,0,-0.017116660856028032,0,25.81081081081081,0.48
2024-03-05,77.33000183105469,4920800,-0.05163108949231032,0.09272747242495123,0.49346837326819004,0,20,621,15,-0.4594594594594595,176,0,0,0,-0.05163108949231032,0,31.05,-0.45945945945945943
2024-03-06,77.80999755859375,4406500,0.006207108705205133,0.09148889640200507,0.45458226453458833,0,27,594,20,0.35,2,0,0,0,0.006207108705205133,0,22.0,0.3500000000000001
2024-03-07,79.47000122070312,5516400,0.02133406649780878,0.0912357912453023,0.5715019798061841,0,29,815,24,0.074074074074074,0,0,0,0,0.02133406649780878,0,28.103448275862068,0.07407407407407418
2024-03-08,85.30000305175781,11706700,0.07336103864983823,0.09074540864024563,1.190904661096694,0,33,498,28,0.1379310344827586,44,0,0,0,0.07336103864983823,0,15.090909090909092,0.13793103448275867
2024-03-11,78.0999984741211,4977100,-0.0844080225093069,0.09415918374010228,0.5111753819102806,0,30,496,25,1.7272727272727273,14,0,0,0,-0.0844080225093069,0,16.533333333333335,-0.09090909090909094
2024-03-12,76.27999877929688,4942000,-0.023303453654064832,0.09462421191063479,0.5108295450081969,0,33,674,27,0.1,9,0,0,0,-0.023303453654064832,0,20.424242424242426,0.10000000000000009
2024-03-13,79.66999816894531,3074300,0.04444152391057088,0.09284405218300604,0.3233734425234552,0,32,652,23,-0.0303030303030303,35,0,0,0,0.04444152391057088,0,20.375,-0.030303030303030276
2024-03-14,76.68000030517578,3557900,-0.037529784517241316,0.09378700596992424,0.3797610896183443,0,31,875,26,-0.03125,45,0,0,0,-0.037529784517241316,0,28.225806451612904,-0.03125
2024-03-15,79.58000183105469,7896800,0.03781952939928668,0.09334413097437166,0.8436211353973035,0,24,695,18,-0.2258064516129032,16,0,0,0,0.03781952939928668,0,28.958333333333332,-0.22580645161290325
2024-03-18,80.79000091552734,3805500,0.01520481347866065,0.08976655567566329,0.4147372023248388,0,25,580,18,1.2727272727272727,0,0,0,0,0.01520481347866065,0,23.2,0.04166666666666674
2024-03-19,78.87999725341797,4615100,-0.02364158485536405,0.09004124876000331,0.5060763484339661,0,35,743,29,0.4,7,0,0,0,-0.02364158485536405,0,21.228571428571428,0.3999999999999999
2024-03-20,86.41999816894531,6698500,0.09558825022906081,0.08973437792898398,0.7322145431789053,0,113,1782,98,2.2285714285714286,96,0,1,0,0.09558825022906081,0,15.769911504424778,2.2285714285714286
2024-03-21,87.70999908447266,4603200,0.014927111118487657,0.08953712227274555,0.5248195334291413,0,32,855,26,-0.7168141592920354,140,0,0,0,0.014927111118487657,0,26.71875,-0.7168141592920354
2024-03-22,85.94000244140625,2969900,-0.0201801010322864,0.05804860859275039,0.4263146939976602,0,29,660,21,-0.09375,27,0,0,0,-0.0201801010322864,0,22.75862068965517,-0.09375
2024-03-25,88.41000366210938,3896200,0.02874099546817166,0.05815659498409225,0.606749586930014,0,36,1231,29,2.0,20,0,0,0,0.02874099546817166,0,34.19444444444444,0.24137931034482762
2024-03-26,90.80999755859375,5038200,0.027146180263229125,0.04855590898006763,0.9121439964370224,0,23,472,20,-0.3611111111111111,26,0,0,0,0.027146180263229125,0,20.52173913043478,-0.36111111111111116
2024-03-27,90.30999755859375,3849000,-0.005506001689708051,0.045924954388034116,0.7256185384319551,0,28,437,21,0.217391304347826,2,0,0,0,-0.005506001689708051,0,15.607142857142858,0.21739130434782616
2024-03-28,87.91000366210938,4019300,-0.026575063241777164,0.046646761149664186,0.770699867500906,0,33,1064,28,0.1785714285714285,6,0,0,0,-0.026575063241777164,0,32.24242424242424,0.1785714285714286
2024-04-01,86.79000091552734,2210000,-0.012740333294568695,0.04239036863595779,0.4502467189034353,0,31,624,23,2.875,33,0,0,1,-0.012740333294568695,0,20.129032258064516,-0.06060606060606055
2024-04-02,82.87000274658203,3088700,-0.04516647226171411,0.04354302870930136,0.6448757256600492,0,30,538,23,-0.032258064516129,59,0,0,1,-0.04516647226171411,0,17.933333333333334,-0.032258064516129004
2024-04-03,82.4000015258789,2133300,-0.005671548269889581,0.04175620002366809,0.4587515026138492,0,26,547,21,-0.1333333333333333,48,0,0,1,-0.005671548269889581,0,21.03846153846154,-0.1333333333333333
2024-04-04,82.44000244140625,3733400,0.00048544799498317914,0.04175990021488957,0.808694757477134,0,37,661,30,0.4230769230769231,9,0,0,1,0.00048544799498317914,0,17.864864864864863,0.42307692307692313
2024-04-05,83.83999633789062,2175800,0.016981973010971263,0.04167451679944448,0.4889938184690794,0,26,549,22,-0.2972972972972973,1,0,0,1,0.016981973010971263,0,21.115384615384617,-0.29729729729729726
2024-04-08,82.66999816894531,2049600,-0.013955131441442448,0.03841684814144626,0.5167028429244533,0,30,894,23,2.333333333333333,19,0,0,1,-0.013955131441442448,0,29.8,0.15384615384615374
2024-04-09,83.68000030517578,2613900,0.012217275415519202,0.033060168248176085,0.6791943937035699,0,33,763,25,0.1,18,0,0,1,0.012217275415519202,0,23.12121212121212,0.10000000000000009
2024-04-10,80.5199966430664,3588300,-0.037762949935289614,0.033836834088020865,0.9490735536632684,0,28,952,20,-0.1515151515151515,25,0,0,1,-0.037762949935289614,0,34.0,-0.1515151515151515
2024-04-11,80.44000244140625,4827300,-0.0009934700073915836,0.03242070884362708,1.2478496159359131,0,36,705,29,0.2857142857142857,13,0,0,1,-0.0009934700073915836,0,19.583333333333332,0.2857142857142858
2024-04-12,74.98999786376953,4137300,-0.06775241686008882,0.03491778225767704,1.0615361523451783,0,28,523,21,-0.2222222222222222,7,0,0,1,-0.06775241686008882,0,18.678571428571427,-0.2222222222222222
2024-04-15,69.83000183105469,5893100,-0.06880912361257485,0.0368397367913393,1.5519266422281213,0,42,1195,31,3.6666666666666665,7,0,0,1,-0.06880912361257485,0,28.452380952380953,0.5
2024-04-16,70.63999938964844,4602800,0.011599563759907117,0.03673985612047964,1.199537677101074,0,31,465,27,-0.2619047619047619,47,0,0,1,0.011599563759907117,0,15.0,-0.26190476190476186
2024-04-17,69.16000366210938,3542900,-0.02095124207710486,0.03667694164524647,0.9363994254050775,0,41,990,31,0.3225806451612903,2,0,0,1,-0.02095124207710486,0,24.146341463414632,0.32258064516129026
2024-04-18,71.1500015258789,4732300,0.028773825309378775,0.02923178199873682,1.2841278347997749,0,46,958,34,0.1219512195121951,8,0,0,1,0.028773825309378775,0,20.82608695652174,0.12195121951219523
2024-04-19,71.36000061035156,3369800,0.002951497961616756,0.02883016354615433,0.9299707055640111,0,35,1057,25,-0.2391304347826087,20,0,0,1,0.002951497961616756,0,30.2,-0.23913043478260865
2024-04-22,71.44000244140625,4105300,0.0011211018829935249,0.028822242169839286,1.1154721390094624,0,23,598,18,1.5555555555555556,54,0,0,1,0.0011211018829935249,0,26.0,-0.34285714285714286
2024-04-23,75.62000274658203,4327000,0.05851064057009436,0.03150638732159364,1.1688702856533126,0,31,914,22,0.3478260869565217,28,0,0,1,0.05851064057009436,0,29.483870967741936,0.34782608695652173
2024-04-24,75.3499984741211,2869900,-0.003570540368343811,0.030470256808420818,0.7986475392728436,0,29,899,22,-0.064516129032258,41,0,0,1,-0.003570540368343811,0,31.0,-0.06451612903225812
2024-04-25,77.5,3304600,0.02853353111370427,0.03159619346038822,0.9266368125443395,0,41,1170,33,0.4137931034482758,79,0,0,1,0.02853353111370427,0,28.536585365853657,0.4137931034482758
2024-04-26,84.30999755859375,4904600,0.08787093623991926,0.03767047380098289,1.358428691910666,0,24,756,19,-0.4146341463414634,44,0,0,1,0.08787093623991926,0,31.5,-0.41463414634146345
2024-04-29,83.76000213623047,4840900,-0.006523489957179107,0.03759769409614885,1.2936526600463918,0,40,825,35,2.333333333333333,0,0,0,1,-0.006523489957179107,0,20.625,0.6666666666666667
2024-04-30,82.91999816894531,3920400,-0.01002870040426862,0.03622638510836182,1.036149195546599,0,40,1392,30,0.0,12,0,0,1,-0.01002870040426862,0,34.8,0.0
2024-05-01,87.08999633789062,13661600,0.050289414628895024,0.037837634093717855,3.133365748938083,0,29,634,25,-0.275,82,0,0,0,0.050289414628895024,1,21.862068965517242,-0.275
2024-05-02,116.5,24220800,0.3376966919140154,0.08373797971297481,4.498320150211444,1,28,454,20,-0.0344827586206896,5,0,0,0,0.3376966919140154,1,16.214285714285715,-0.03448275862068961
2024-05-03,121.66999816894531,8528400,0.04437766668622589,0.08390457862647699,1.4956752320222235,0,29,578,23,0.0357142857142857,32,0,0,0,0.04437766668622589,0,19.93103448275862,0.03571428571428581
2024-05-06,122.97000122070312,7062200,0.010684664020070844,0.08353388185591845,1.1863919888050236,0,27,639,19,1.4545454545454546,3,0,0,0,0.010684664020070844,0,23.666666666666668,-0.06896551724137934
2024-05-07,116.66000366210938,5116800,-0.051313308091041954,0.08515418179439939,0.8418814985319559,0,38,1127,31,0.4074074074074074,80,0,0,0,-0.051313308091041954,0,29.657894736842106,0.40740740740740744
2024-05-08,114.41999816894531,3655500,-0.01920114368975978,0.08459383855326749,0.6011173827426443,0,31,1021,24,-0.1842105263157894,11,0,0,0,-0.01920114368975978,0,32.935483870967744,-0.1842105263157895
2024-05-09,120.41000366210938,3317600,0.05235103643612726,0.08471594875913407,0.5524094650240022,0,122,3237,96,2.935483870967742,12,0,1,0,0.05235103643612726,0,26.5327868852459,2.935483870967742
2024-05-10,117.0,3012100,-0.02831993653682141,0.08292449607832396,0.5062837952543353,0,25,672,21,-0.7950819672131147,0,0,0,0,-0.02831993653682141,0,26.88,-0.7950819672131147
2024-05-13,116.9000015258789,4543100,-0.0008546878130007984,0.08021330984195735,0.7723825343042164,0,36,814,31,2.272727272727273,52,0,0,0,-0.0008546878130007984,0,22.61111111111111,0.43999999999999995
2024-05-14,120.94999694824219,4131800,0.034644956112055425,0.08012020417701944,0.7052802993318972,0,29,975,20,-0.1944444444444444,81,0,0,0,0.034644956112055425,0,33.62068965517241,-0.19444444444444442
2024-05-15,121.06999969482422,3780100,0.0009921682481182081,0.07953600100324398,0.6439430074409224,0,30,735,23,0.0344827586206896,5,0,0,0,0.0009921682481182081,0,24.5,0.034482758620689724
2024-05-16,117.93000030517578,3535900,-0.025935404291428932,0.08054910804570267,0.6085446490959345,0,34,794,24,0.1333333333333333,28,0,0,0,-0.025935404291428932,0,23.352941176470587,0.1333333333333333
2024-05-17,117.5,2737300,-0.003646233393225118,0.08067143216223754,0.47368006651905803,0,33,729,26,-0.0294117647058823,15,0,0,0,-0.003646233393225118,0,22.09090909090909,-0.02941176470588236
2024-05-20,117.5,2547900,0.0,0.08069139431078422,0.4469274722961625,0,39,1076,30,4.571428571428571,41,0,0,0,0.0,0,27.58974358974359,0.18181818181818188
2024-05-21,115.02999877929688,2195300,-0.0210212869847074,0.08105861083024514,0.3924144760597318,0,33,977,28,-0.1538461538461538,4,0,0,0,-0.0210212869847074,0,29.606060606060606,-0.15384615384615385
2024-05-22,115.72000122070312,2441300,0.005998456478558456,0.08091634975407609,0.4380655707700286,0,31,732,24,-0.0606060606060606,73,0,0,0,0.005998456478558456,0,23.612903225806452,-0.06060606060606055
2024-05-23,109.91000366210938,3252400,-0.05020737553841559,0.08259914772272899,0.5838823761736351,0,36,910,27,0.1612903225806451,25,0,0,0,-0.05020737553841559,0,25.27777777777778,0.16129032258064524
2024-05-24,109.1500015258789,2448500,-0.006914767636319152,0.08123161746548449,0.4494726475196398,0,16,242,14,-0.5555555555555556,101,0,0,0,-0.006914767636319152,0,15.125,-0.5555555555555556
2024-05-28,104.58999633789062,3399900,-0.04177741753770958,0.0821158625513355,0.6324871708295778,0,49,961,42,1.2272727272727273,78,0,0,0,-0.04177741753770958,0,19.612244897959183,2.0625
2024-05-29,105.05000305175781,2762600,0.004398190362117305,0.0819578983347795,0.5195244807058883,0,18,476,14,-0.6326530612244898,0,0,0,0,0.004398190362117305,0,26.444444444444443,-0.6326530612244898
2024-05-30,102.38999938964844,3167900,-0.0253213097080901,0.08196944226698137,0.6609609691061932,0,27,722,21,0.5,109,0,0,0,-0.0253213097080901,0,26.74074074074074,0.5
2024-05-31,99.9800033569336,3733700,-0.02353741622307781,0.02854055209383919,0.9907616129961005,0,26,531,22,-0.037037037037037,14,0,0,0,-0.02353741622307781,0,20.423076923076923,-0.03703703703703709
2024-06-03,98.95999908447266,2398100,-0.010202082798691947,0.025826563780610618,0.6926920854997112,0,23,511,17,1.875,34,0,0,0,-0.010202082798691947,0,22.217391304347824,-0.11538461538461542
2024-06-04,101.0999984741211,3115500,0.02162489298147352,0.02639638802034221,0.9543092476563445,0,33,918,24,0.4347826086956521,65,0,0,0,0.02162489298147352,0,27.818181818181817,0.4347826086956521
2024-06-05,103.04000091552734,3482700,0.01918894629758916,0.025186046311214245,1.0941702063488075,0,27,627,20,-0.1818181818181818,33,0,0,0,0.01918894629758916,0,23.22222222222222,-0.18181818181818177
2024-06-06,104.66999816894531,4948000,0.01581907258283355,0.02542788511661882,1.5235936857695795,0,33,757,24,0.2222222222222222,40,0,0,0,0.01581907258283355,0,22.939393939393938,0.22222222222222232
2024-06-07,106.55999755859375,5491300,0.018056744269717484,0.022393486477065842,1.636131777240806,0,33,548,29,0.0,5,0,0,0,0.018056744269717484,0,16.606060606060606,0.0
2024-06-10,108.05000305175781,4356200,0.013982784603056686,0.02215605309134283,1.2724497769079663,0,22,760,18,2.6666666666666665,56,0,0,0,0.013982784603056686,0,34.54545454545455,-0.33333333333333337
2024-06-11,104.12000274658203,3571500,-0.03637205177396652,0.023306525032034335,1.0582551457156444,0,33,893,27,0.5,25,0,0,0,-0.03637205177396652,0,27.060606060606062,0.5
2024-06-12,111.06999969482422,7976400,0.06674987288617151,0.027026608771165642,2.236086484213477,0,26,507,21,-0.2121212121212121,7,0,0,0,0.06674987288617151,1,19.5,-0.21212121212121215
2024-06-13,106.73999786376953,4370900,-0.03898444082967312,0.02810215920536484,1.2152646966008789,0,34,550,24,0.3076923076923077,27,0,0,0,-0.03898444082967312,0,16.176470588235293,0.3076923076923077
2024-06-14,103.05999755859375,2772500,-0.034476301094482964,0.02848485265671307,0.7791215106386267,0,27,906,20,-0.2058823529411764,18,0,0,0,-0.034476301094482964,0,33.55555555555556,-0.20588235294117652
2024-06-17,108.94000244140625,3423900,0.05705419194745742,0.03182412950076982,0.9529826807595694,0,28,820,21,2.5,22,0,0,0,0.05705419194745742,0,29.285714285714285,0.03703703703703698
2024-06-18,110.77999877929688,2709700,0.016889997215488117,0.03213877178922433,0.7525031832187097,0,38,1084,31,0.3571428571428571,87,0,0,0,0.016889997215488117,0,28.526315789473685,0.3571428571428572
2024-06-20,109.8499984741211,3087400,-0.008395019998407749,0.03187777364219005,0.8469024995062433,0,27,705,20,0.08,4,0,0,0,-0.008395019998407749,0,26.11111111111111,-0.2894736842105263
2024-06-21,112.98999786376953,4390900,0.028584428158987762,0.032562092765431344,1.1730964467005076,0,32,737,27,0.1851851851851851,45,0,0,0,0.028584428158987762,0,23.03125,0.18518518518518512
2024-06-24,119.5,4452500,0.057615738200822664,0.032857128066662473,1.1707846821132237,0,28,473,21,-0.0967741935483871,3,0,0,0,0.057615738200822664,0,16.892857142857142,-0.125
2024-06-25,128.5800018310547,6312600,0.0759832789209598,0.03635726044765146,1.5796467152627114,0,30,1047,24,0.0714285714285714,50,0,0,0,0.0759832789209598,0,34.9,0.0714285714285714
2024-06-26,126.5999984741211,5121100,-0.015398999290225368,0.0348723656813735,1.2544736139451824,0,27,768,22,-0.1,11,0,0,0,-0.015398999290225368,0,28.444444444444443,-0.09999999999999998
2024-06-27,132.8800048828125,5690500,0.04960510651171246,0.035928157124387516,1.3456965732683956,0,32,850,26,0.1851851851851851,36,0,0,0,0.04960510651171246,0,26.5625,0.18518518518518512
2024-06-28,128.72000122070312,19539400,-0.031306468311602664,0.0362822733567343,3.871303920558563,0,37,1095,30,0.15625,6,0,0,0,-0.031306468311602664,1,29.594594594594593,0.15625
2024-07-01,124.3499984741211,4317700,-0.033949679188467585,0.036890515649376926,0.8505369904893981,0,38,601,30,6.6,35,0,0,1,-0.033949679188467585,0,15.81578947368421,0.027027027027026973
2024-07-02,127.52999877929688,3195600,0.02557298226133531,0.036644065320986303,0.6245901591282007,0,32,1054,27,-0.1578947368421052,26,0,0,1,0.02557298226133531,0,32.9375,-0.1578947368421053
2024-07-03,127.83999633789062,1567500,0.0024307814754254142,0.03666844317608919,0.31107887313042587,0,33,802,24,0.03125,36,0,0,1,0.0024307814754254142,0,24.303030303030305,0.03125
2024-07-05,128.0500030517578,2494300,0.0016427309127271528,0.036708164539849604,0.4999103115645972,0,40,1140,31,0.2121212121212121,42,0,0,1,0.0016427309127271528,0,28.5,0.21212121212121215
2024-07-08,122.31999969482422,3725800,-0.04474817040509971,0.03877789076841394,0.7559880163582999,0,33,570,28,2.6666666666666665,16,0,0,1,-0.04474817040509971,0,17.272727272727273,-0.17500000000000004
2024-07-09,125.69999694824219,2803100,0.027632417117811503,0.03896043207780061,0.584713103426697,0,39,1090,27,0.1818181818181818,50,0,0,1,0.027632417117811503,0,27.94871794871795,0.18181818181818188
2024-07-10,130.97000122070312,7472100,0.04192525378207357,0.03964333019506606,1.509585293862139,0,29,784,23,-0.2564102564102564,15,0,0,1,0.04192525378207357,0,27.03448275862069,-0.2564102564102564
2024-07-11,129.92999267578125,3444000,-0.007940814959368492,0.038366970882632766,0.6966871957430065,0,28,511,23,-0.0344827586206896,7,0,0,1,-0.007940814959368492,0,18.25,-0.03448275862068961
2024-07-12,136.24000549316406,6886900,0.048564713099987555,0.037194347791796464,1.4086751266128306,0,37,1200,30,0.3214285714285714,12,0,0,1,0.048564713099987555,0,32.432432432432435,0.3214285714285714
2024-07-15,142.08999633789062,4480700,0.04293886236682587,0.035898217735292066,0.9154729579254701,0,41,1294,29,4.857142857142857,19,0,0,1,0.04293886236682587,0,31.5609756097561,0.10810810810810811
2024-07-16,145.02999877929688,4346700,0.020691128982894158,0.03396285089797206,0.8740388327649443,0,32,559,28,-0.2195121951219512,106,0,0,1,0.020691128982894158,0,17.46875,-0.2195121951219512
2024-07-17,133.75,5102000,-0.07777700389050202,0.03879293041215832,1.0088935688472966,0,40,924,32,0.25,26,0,0,1,-0.07777700389050202,0,23.1,0.25
2024-07-18,129.17999267578125,3768600,-0.03416827905957942,0.040046642048879005,0.7374994373743877,0,39,1216,34,-0.025,0,0,0,1,-0.03416827905957942,0,31.17948717948718,-0.025000000000000022
2024-07-19,130.05999755859375,5631200,0.006812238215720967,0.03985337393983682,1.0752392518082319,0,26,535,18,-0.3333333333333333,17,0,0,1,0.006812238215720967,0,20.576923076923077,-0.33333333333333337
2024-07-22,128.88999938964844,3395600,-0.008995834160447469,0.03977894478258234,0.6545867434425179,0,42,1323,34,3.2,46,0,0,1,-0.008995834160447469,0,31.5,0.6153846153846154
2024-07-23,129.11000061035156,2593400,0.0017068913161992771,0.03798515049932926,0.509064784353138,0,34,877,27,-0.1904761904761904,7,0,0,1,0.0017068913161992771,0,25.794117647058822,-0.19047619047619047
2024-07-24,123.41999816894531,2591700,-0.044070965955444685,0.035509709751444116,0.5280137397255111,0,37,599,30,0.088235294117647,43,0,0,1,-0.044070965955444685,0,16.18918918918919,0.08823529411764697
2024-07-25,124.0999984741211,3450100,0.005509644427679872,0.03538473117051713,0.7150696032722295,0,31,514,24,-0.1621621621621621,5,0,0,1,0.005509644427679872,0,16.580645161290324,-0.16216216216216217
2024-07-26,132.85000610351562,4201700,0.07050771746156936,0.037201368589999846,0.8844930063857713,0,30,480,23,-0.032258064516129,21,0,0,1,0.07050771746156936,0,16.0,-0.032258064516129004
2024-07-29,127.61000061035156,4579100,-0.039443020341911716,0.03761144921683102,1.1440914053852822,0,72,1859,59,5.545454545454546,4,0,1,1,-0.039443020341911716,0,25.819444444444443,1.4
2024-07-30,126.77999877929688,4240600,-0.006504206779130439,0.036789997525558456,1.0605384221971297,0,43,711,31,-0.4027777777777778,4,0,0,1,-0.006504206779130439,0,16.53488372093023,-0.4027777777777778
2024-07-31,133.22999572753906,8227000,0.050875508836930816,0.038070024879082134,1.9357168822887905,0,36,797,32,-0.1627906976744186,34,0,0,1,0.050875508836930816,0,22.13888888888889,-0.16279069767441856
2024-08-01,146.52000427246094,14478000,0.09975237537423998,0.04379845651028884,2.957331334271585,0,23,600,16,-0.3611111111111111,0,0,0,0,0.09975237537423998,1,26.08695652173913,-0.36111111111111116
2024-08-02,137.1999969482422,5965800,-0.06360911174209194,0.04661665925392647,1.1768709294652713,0,32,793,25,0.391304347826087,0,0,0,0,-0.06360911174209194,0,24.78125,0.3913043478260869
2024-08-05,135.33999633789062,6137900,-0.013556856062126865,0.04538851633677697,1.1826829883945655,0,35,1036,27,2.5,25,0,0,0,-0.013556856062126865,0,29.6,0.09375
2024-08-06,138.9499969482422,3706200,0.026673568110189727,0.04536501169378117,0.7079703493719633,0,19,338,14,-0.4571428571428571,23,0,0,0,0.026673568110189727,0,17.789473684210527,-0.4571428571428572
2024-08-07,128.63999938964844,4088600,-0.07419933634424003,0.0478855591568027,0.807100175885696,0,23,527,16,0.2105263157894736,5,0,0,0,-0.07419933634424003,0,22.91304347826087,0.21052631578947367
2024-08-08,133.41000366210938,3313300,0.03708025726906827,0.04853706798645689,0.6548987943877113,0,28,690,21,0.217391304347826,13,0,0,0,0.03708025726906827,0,24.642857142857142,0.21739130434782616
2024-08-09,135.9199981689453,2473100,0.018814140153935233,0.047493725928489446,0.5111226158995488,0,31,757,25,0.1071428571428571,25,0,0,0,0.018814140153935233,0,24.419354838709676,0.1071428571428572
2024-08-12,133.47999572753906,2063700,-0.017951754519400343,0.04660386482560081,0.43743634365365436,0,24,403,19,3.8,23,0,0,0,-0.017951754519400343,0,16.791666666666668,-0.22580645161290325
2024-08-13,146.49000549316406,5010300,0.09746786171750554,0.05148579002400149,1.0546012909146592,0,30,567,21,0.25,59,0,0,0,0.09746786171750554,0,18.9,0.25
2024-08-14,142.0,3259600,-0.030650592701176427,0.04865534696879077,0.6996689043793701,0,38,1185,29,0.2666666666666666,41,0,0,0,-0.030650592701176427,0,31.18421052631579,0.2666666666666666
2024-08-15,151.55999755859375,4139300,0.06732392646897001,0.04973443863553298,0.8849744831965382,0,31,631,22,-0.1842105263157894,8,0,0,0,0.06732392646897001,0,20.35483870967742,-0.1842105263157895
2024-08-16,155.92999267578125,3717700,0.028833433541710418,0.04992273217773569,0.8114352190866361,0,31,729,25,0.0,2,0,0,0,0.028833433541710418,0,23.516129032258064,0.0
2024-08-19,155.75,2313200,-0.001154317220776746,0.04979402016466981,0.5109204497389849,0,26,461,22,1.6,20,0,0,0,-0.001154317220776746,0,17.73076923076923,-0.16129032258064513
2024-08-20,154.17999267578125,1843700,-0.0100803038473114,0.04997512087279607,0.41062086444856716,0,25,755,19,-0.0384615384615384,15,0,0,0,-0.0100803038473114,0,30.2,-0.038461538461538436
2024-08-21,156.77000427246094,1948200,0.016798623165887205,0.048330109111878086,0.43702632768450295,0,40,1225,34,0.6,35,0,0,0,0.016798623165887205,0,30.625,0.6000000000000001
2024-08-22,153.02000427246094,2899800,-0.023920392280417535,0.04901729767957621,0.6545321578027872,0,28,796,23,-0.3,25,0,0,0,-0.023920392280417535,0,28.428571428571427,-0.30000000000000004
2024-08-23,159.77999877929688,3156600,0.04417719460260483,0.04768895275386106,0.7210001633134121,0,30,706,24,0.0714285714285714,41,0,0,0,0.04417719460260483,0,23.533333333333335,0.0714285714285714
2024-08-26,157.99000549316406,2265200,-0.011202862059132457,0.046541755279406224,0.5314389344944972,0,42,1186,35,1.8,50,0,0,0,-0.011202862059132457,0,28.238095238095237,0.3999999999999999
2024-08-27,158.74000549316406,1705700,0.004747135729623375,0.04637722675430241,0.4124386885237974,0,27,476,22,-0.3571428571428571,40,0,0,0,0.004747135729623375,0,17.62962962962963,-0.3571428571428571
2024-08-28,154.30999755859375,2017800,-0.027907318768242595,0.046274944545881776,0.5275038985042554,0,26,477,18,-0.037037037037037,37,0,0,0,-0.027907318768242595,0,18.346153846153847,-0.03703703703703709
2024-08-29,150.0800018310547,2114500,-0.02741232450562947,0.041553761080612074,0.6593368901250698,0,37,679,32,0.4230769230769231,23,0,0,0,-0.02741232450562947,0,18.35135135135135,0.42307692307692313
2024-08-30,150.6199951171875,2325900,0.00359803624430044,0.03857864364298911,0.7688887493119869,0,34,920,26,-0.081081081081081,52,0,0,0,0.00359803624430044,0,27.058823529411764,-0.08108108108108103
2024-09-03,144.52000427246094,2424000,-0.0404992102142917,0.039727756222094436,0.8537255399180086,0,26,734,21,-0.037037037037037,16,0,0,0,-0.0404992102142917,0,28.23076923076923,-0.23529411764705888
2024-09-04,144.74000549316406,1710300,0.0015222890547965662,0.03936961439160442,0.624305308402004,0,35,1099,29,0.3461538461538461,16,0,0,0,0.0015222890547965662,0,31.4,0.34615384615384626
2024-09-05,141.13999938964844,2157700,-0.0248722258317563,0.03566481124244123,0.8163890759672794,0,26,656,19,-0.2571428571428571,27,0,0,0,-0.0248722258317563,0,25.23076923076923,-0.2571428571428571
2024-09-06,133.41000366210938,2692100,-0.054768285113837134,0.037227726680963955,1.0306977242794573,0,29,635,20,0.1153846153846153,6,0,0,0,-0.054768285113837134,0,21.896551724137932,0.11538461538461542
2024-09-09,135.47999572753906,2699300,0.015516018354008843,0.037150223141664,1.0289986009614103,0,25,469,17,2.571428571428572,14,0,0,0,0.015516018354008843,0,18.76,-0.13793103448275867
2024-09-10,130.72000122070312,4858900,-0.03513429773358323,0.03779199921788264,1.758565901432868,0,27,769,21,0.08,59,0,0,0,-0.03513429773358323,0,28.48148148148148,0.08000000000000007
2024-09-11,133.5399932861328,3025000,0.02157276651695028,0.030570067809977394,1.1356277393499705,0,34,876,30,0.2592592592592592,58,0,0,0,0.02157276651695028,0,25.764705882352942,0.2592592592592593
2024-09-12,140.52000427246094,3441700,0.05226906797405806,0.032360916590652405,1.2876613926063385,0,33,499,25,-0.0294117647058823,8,0,0,0,0.05226906797405806,0,15.121212121212121,-0.02941176470588236
2024-09-13,141.89999389648438,1789800,0.009820591958905167,0.028370240704122966,0.7004114888146656,0,27,405,20,-0.1818181818181818,8,0,0,0,0.009820591958905167,0,15.0,-0.18181818181818177
